season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,pfr_id,forty,comp_av,comps,transition_yards,transition_tds,transition_av_pred,pred_av,preseason_snaps,usage_factor,boom_metric,tier
2024,6,208,LVR,00-0039407,LaubDy00,,Dylan Laube,False,RB,RB,O,New Hampshire,24.0,2024.0,0,0,0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",-0.013828560176893146,1.2396089400923982,-0.0,,0.0,0,,Bust
2024,6,209,LAR,00-0039750,KartJo00,joshua-karty-1,Joshua Karty,False,K,K,S,Stanford,22.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,KartJo00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.3,,0.0,,0.0,0,,Bust
2024,6,210,DET,,MahoCh00,christian-mahogany-1,Christian Mahogany,False,OL,OL,O,Boston Col.,23.0,2024.0,0,0,0,1.0,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,MahoCh00,5.13,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,211,KAN,00-0039831,HaddKa00,kamal-hadden-1,Kamal Hadden,False,DB,DB,D,Tennessee,23.0,2024.0,0,0,0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,HaddKa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,6,212,JAX,00-0039409,LittCa00,cam-little-1,Cam Little,False,K,K,S,Arkansas,21.0,2024.0,0,0,0,5.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,LittCa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.3,,0.0,,0.0,0,,Bust
2024,6,213,LAR,00-0039751,WhitJo04,jordan-whittington-2,Jordan Whittington,False,WR,WR,O,Texas,23.0,2024.0,0,0,0,3.0,,3.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,22.0,293.0,0.0,4.0,,,WhitJo04,,3.6666666666666665,"['Zach Miller', 'Ron Dixon', 'Craig Nall']",0.4212220472309065,16.287563756375636,5.054664566770878,4.360665616718772,0.0,0,4.360665616718772,Bust
2024,6,214,CIN,00-0039752,JohnCe01,cedric-johnson-4,Cedric Johnson,False,DE,DL,D,Mississippi,22.0,2024.0,0,0,0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,1.0,JohnCe01,4.63,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,6,215,SFO,,KingJa02,jarrett-kingston-1,Jarrett Kingston,False,OL,OL,O,USC,24.0,2024.0,0,0,0,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,KingJa02,5.02,,"['Joey Chustz', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,6,216,DAL,00-0039410,FlouRy00,,Ryan Flournoy,False,WR,WR,O,SE Missouri St.,24.0,2024.0,0,0,0,1.0,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.0,0.0,2.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,6,217,LAR,,LimmBe00,beaux-limmer-1,Beaux Limmer,False,OL,OL,O,Arkansas,23.0,2024.0,0,0,1,7.0,,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,LimmBe00,5.22,30.0,"['Michael Boireau', 'Michael Boireau', 'Todd Wade']",,,0.0,15.0,0.0,0,15.0,Boom
2024,6,218,BAL,00-0039801,LearDe00,devin-leary-1,Devin Leary,False,QB,QB,O,Kentucky,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,LearDe00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.02839344365715085,3.71827575785432,,,0.0,0,,Bust
2024,6,219,BUF,00-0039883,HardDa02,daequan-hardy-1,Daequan Hardy,False,CB,DB,D,Penn St.,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,HardDa02,4.38,,"['Michael Boireau', 'Giovanni Carmazzi', 'Giovanni Carmazzi']",1.7224531744345468,7.5,,,0.0,0,,Bust
2024,6,220,TAM,,KleiEl00,elijah-klein-1,Elijah Klein,False,OG,OG,,Texas-El Paso,24.0,2024.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,221,BUF,,ClayTr00,,Travis Clayton,False,OT,OL,O,,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,222,WAS,00-0039412,JeanJa00,javontae-jean-baptiste-1,Javontae Jean-Baptiste,False,DL,DL,D,Notre Dame,24.0,2024.0,0,0,0,1.0,,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,1.0,JeanJa00,4.66,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,223,LVR,00-0039413,TaylTr03,trey-taylor-1,Trey Taylor,False,FS,FS,,Air Force,23.0,2024.0,0,0,0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,224,CIN,00-0039414,AnthDa00,daijahn-anthony-1,Daijahn Anthony,False,SAF,DB,D,Mississippi,23.0,2024.0,0,0,0,1.0,,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,AnthDa00,4.55,17.333333333333332,"['John Abraham', 'Mark Roman', 'Rashard Anderson']",,,0.0,8.666666666666666,0.0,0,8.666666666666666,Neutral
2024,7,225,LAC,00-0039415,RiceBr00,brenden-rice-1,Brenden Rice,False,WR,WR,O,USC,22.0,2024.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,RiceBr00,4.5,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,,0.0,0,,Bust
2024,7,226,ARI,00-0039416,DaviJa09,jaden-davis-1,Jaden Davis,False,DB,DB,D,Miami (FL),23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,,,0.0,0,,Bust
2024,7,227,CLE,00-0039417,HardMy00,,Myles Harden,False,DB,DB,D,South Dakota,22.0,2024.0,0,0,0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,0.0,,0.0,0,,Bust
2024,7,228,BAL,,SamaNi00,nick-samac-1,Nick Samac,False,C,OL,O,Michigan St.,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,SamaNi00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,229,LVR,00-0039418,DevoMJ00,marlin-devonshire-1,M.J. Devonshire,False,DB,DB,D,Pittsburgh,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.030231738857132,25.5,,,0.0,0,,Bust
2024,7,230,MIN,,JurgMi02,michael-jurgens-1,Michael Jurgens,False,OL,OL,O,Wake Forest,24.0,2024.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,231,NWE,00-0039420,BellJa00,jaheim-bell-1,Jaheim Bell,False,TE,TE,O,Florida St.,23.0,2024.0,0,0,0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,1.0,,,BellJa00,4.61,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,,0.0,0,,Bust
2024,7,232,MIN,,RodrLe00,,Levi Drake Rodriguez,False,DT,DL,D,Texas A&M-Commerce,24.0,2024.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",28.26,37.125,0.0,,0.0,0,,Bust
2024,7,233,DAL,,ThomNa01,nathan-thomas-1,Nathan Thomas,False,OL,OL,O,Louisiana,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,234,IND,00-0039423,LaulJo00,jonah-laulu-2,Jonah Laulu,False,DL,DL,D,Oklahoma,24.0,2024.0,0,0,0,4.0,,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,1.0,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,235,DEN,00-0039424,VeleDe00,devaughn-vele-1,Devaughn Vele,False,WR,WR,O,Utah,26.0,2024.0,0,0,0,4.0,,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,475.0,3.0,,,,VeleDe00,4.47,71.0,"['Keith Bulluck', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,0.0,35.5,0.0,0,35.5,Boom
2024,7,236,JAX,00-0039425,ColeMy00,myles-cole-1,Myles Cole,False,OLB,LB,D,Texas Tech,24.0,2024.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,ColeMy00,4.67,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,237,CIN,,LeexMa02,matthew-lee-1,Matt Lee,False,C,OL,O,Miami (FL),23.0,2024.0,0,0,0,2.0,,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,238,HOU,00-0039427,ByrdSo00,solomon-byrd-1,Solomon Byrd,False,DE,DL,D,USC,24.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,7,239,NOR,,EzirJo00,,Josiah Ezirim,False,OT,OL,O,Eastern Kentucky,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,240,CAR,00-0039429,BarrMi00,michael-barrett-1,Michael Barrett,False,LB,LB,D,Michigan,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,BarrMi00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,,,0.0,0,,Bust
2024,7,241,MIA,00-0039884,WashTa00,tahj-washington-1,Tahj Washington,False,WR,WR,O,USC,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,,,0.0,0,,Bust
2024,7,242,TEN,00-0039430,WillJa15,james-williams-16,James Williams,False,SAF,DB,D,Miami (FL),21.0,2024.0,0,0,0,2.0,,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,WillJa15,4.65,19.0,"['Raynoch Thompson', 'Michael Boireau', 'Michael Boireau']",,,0.0,9.5,0.0,0,9.5,Neutral
2024,7,243,CLE,00-0039431,BrigJo00,jowon-briggs-1,Jowon Briggs,False,DE,DL,D,Cincinnati,23.0,2024.0,0,0,0,1.0,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,7,244,DAL,00-0039432,RogeJu01,justin-rogers-4,Justin Rogers,False,DL,DL,D,Auburn,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,RogeJu01,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,245,GNB,00-0039238,PratMi00,michael-pratt-1,Michael Pratt,False,QB,QB,O,Tulane,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,PratMi00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.02839344365715085,3.71827575785432,,,0.0,0,,Bust
2024,7,246,TAM,00-0039754,CulpDe00,devin-culp-1,Devin Culp,False,TE,TE,O,Washington,24.0,2024.0,0,0,0,1.0,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,88.0,0.0,,,,CulpDe00,4.47,71.0,"['Keith Bulluck', 'Michael Boireau', 'Michael Boireau']",2.7361079477487347,17.866666666666667,0.0,35.5,0.0,0,35.5,Boom
2024,7,247,HOU,00-0039433,HarrMa08,marcus-harris-5,Marcus Harris,False,DL,DL,D,Auburn,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,HarrMa08,5.06,,"['Giovanni Carmazzi', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,248,KAN,,HansCJ00,,C.J. Hanson,False,OG,OG,,Holy Cross,23.0,2024.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,249,HOU,,HendLa00,ladarius-henderson-1,LaDarius Henderson,False,OL,OL,O,Michigan,22.0,,0,0,0,,,,,,,,,,,,,,,,,,,HendLa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,250,BAL,00-0039235,KaneSa00,sanoussi-kane-1,Sanoussi Kane,False,SAF,DB,D,Purdue,22.0,2024.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,0.0,,0.0,0,,Bust
2024,7,251,SFO,00-0039435,BethTa00,tatum-bethune-1,Tatum Bethune,False,LB,LB,D,Florida St.,23.0,2024.0,0,0,0,1.0,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,BethTa00,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.5780547409579668,,0.0,,0.0,0,,Bust
2024,7,252,TEN,00-0039436,HarrJa05,jaylen-harrell-1,Jaylen Harrell,False,DE,DL,D,Michigan,22.0,2024.0,0,0,0,1.0,,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,HarrJa05,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",4.537634408602151,10.0,0.0,,0.0,0,,Bust
2024,7,253,LAC,00-0039437,JohnCo02,cornelius-johnson-1,Cornelius Johnson,False,WR,WR,O,Michigan,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,JohnCo02,4.44,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",0.4212220472309065,16.287563756375636,,,0.0,0,,Bust
2024,7,254,LAR,,LeveKT00,kaitori-leveston-1,KT Leveston,False,OL,OL,O,Kansas St.,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,255,GNB,00-0039239,KingKa00,kalen-king-1,Kalen King,False,CB,DB,D,Penn St.,21.0,,0,0,0,,,,,,,,,,,,,,,,,,,KingKa00,4.61,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",1.7224531744345468,7.5,,,0.0,0,,Bust
2024,7,256,DEN,,GargNi00,nick-gargiulo-1,Nick Gargiulo,False,OL,OL,O,South Carolina,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['Michael Boireau', 'Michael Boireau', 'Michael Boireau']",,,,,0.0,0,,Bust
2024,7,257,NYJ,00-0039802,KeyxJa00,jaylen-key-1,Jaylen Key,False,SAF,DB,D,Alabama,24.0,,0,0,0,,,,,,,,,,,,,,,,,,,KeyxJa00,4.6,14.0,"['Michael Boireau', 'Sylvester Morris', ""Deltha O'Neal""]",,,,,0.0,0,,Bust
